fighter_id,name,height,weight,age,dob,gender,weight_class,reach,stance,style,gym,country
2354124,Alvin Robinson,175.26,65.77,43.0,1982-07-16,male,,172.72,southpaw,,,usa
2354197,Ryan Thomas,182.88,77.11,40.0,1984-11-05,male,,,orthodox,,,usa
2335610,Rameau Thierry Sokoudjou,177.8,92.99,41.0,1984-04-18,male,,198.12,orthodox,striker,team quest -portland,cameroon
2410621,Neil Wain,177.8,109.77,,,male,,,orthodox,,,england
2335823,Jess Liaudin,175.26,77.11,,,male,welterweight,182.88,orthodox,,,
2354341,Samy Schiavo,,70.31,49.0,1975-12-24,male,lightweight,,orthodox,,,
2354017,Brad Morris,185.42,92.99,,,male,,,orthodox,,,
2335649,Michael Patt,182.88,92.99,,,male,lightheavyweight,,orthodox,,,
2512949,Cale Yarbrough,,92.99,,,male,lightheavyweight,,orthodox,,,
2335683,Marcus Aurelio,177.8,77.11,52.0,1973-08-18,male,,187.96,orthodox,,,
2335830,Evan Tanner,182.88,83.91,54.0,1971-02-11,male,middleweight,187.96,orthodox,,,
2500678,Dante Rivera,182.88,77.11,50.0,1974-12-08,male,welterweight,,southpaw,,renzo gracie jiu-jitsu,
2335829,Dean Lister,185.42,83.91,49.0,1976-02-13,male,middleweight,190.5,orthodox,,,
2354319,Rob Yundt,,83.91,45.0,1980-05-05,male,,,orthodox,,,
2335604,Jason Lambert,185.42,83.91,48.0,1977-09-23,male,,190.5,orthodox,,alliance mma,usa
2335786,Ivan Salaverry,182.88,83.91,54.0,1971-01-11,male,middleweight,,orthodox,,amc pankration,
2335821,Jason Tan,177.8,77.11,,,male,welterweight,,orthodox,,,
2335768,Travis Lutter,187.96,83.91,51.0,1973-12-05,male,middleweight,190.5,orthodox,,,
2335832,Kalib Starnes,190.5,99.79,50.0,1975-01-06,male,,187.96,orthodox,brazilian jiu-jitsu,,canada
2335781,Charles McCarthy,177.8,83.91,45.0,1980-08-06,male,middleweight,181.61,orthodox,,american top team,
2335827,Kuniyoshi Hironaka,177.8,70.31,49.0,1976-06-17,male,,177.8,orthodox,,,
2335529,Houston Alexander,182.88,92.99,53.0,1972-03-22,male,,182.88,orthodox,striker,grudge training center,usa
2335704,Din Thomas,175.26,70.31,49.0,1976-09-28,male,featherweight,,orthodox,,american top team,
2354522,Ryan Roberts,167.64,65.77,47.0,1978-07-18,male,featherweight,,orthodox,,,usa
2354252,Tommy Speer,180.34,77.11,41.0,1984-08-20,male,,,,,,
2354436,John Halverson,,77.11,53.0,1972-09-08,male,lightweight,,southpaw,,,
2354048,Tim Sylvia,203.2,117.93,49.0,1976-05-03,male,heavyweight,203.2,orthodox,,,
2431250,Terry Martin,172.72,83.91,44.0,1980-10-10,male,middleweight,180.34,orthodox,,,
2354579,Joe Veres,167.64,70.31,47.0,1977-11-09,male,lightweight,,orthodox,,,
2431281,Colin Robinson,193.04,110.22,56.0,1968-11-27,male,,,orthodox,,,
2335684,Rich Clementi,175.26,70.31,48.0,1977-03-31,male,lightweight,184.15,southpaw,,team voodoo,
2501376,Jordan Radev,,,,,male,welterweight,,southpaw,,,
2354053,Tony DeSouza,182.88,76.66,51.0,1974-07-26,male,welterweight,179.07,southpaw,,,
2354435,Douglas Evans,175.26,70.31,44.0,1980-10-10,male,lightweight,,,,,
2335681,Roger Huerta,175.26,70.31,42.0,1983-05-20,male,lightweight,175.26,orthodox,striker,tiger muay thai,usa
2335824,Jared Rollins,175.26,83.91,48.0,1977-01-26,male,welterweight,,orthodox,,,
2354198,Dan Barrera,175.26,77.11,44.0,1980-12-23,male,welterweight,,orthodox,,,
2515914,John Kolosci,180.34,77.11,50.0,1974-11-26,male,welterweight,,orthodox,,,
2556797,Dorian Price,,,,,male,welterweight,,southpaw,,,
2354523,Luke Caudillo,170.18,70.31,44.0,1980-11-30,male,lightweight,,orthodox,,,
2410613,Jorge Gurgel,175.26,70.31,48.0,1977-01-25,male,lightweight,175.26,orthodox,,team jorge gurgel,
2354308,Jason Black,177.8,76.66,53.0,1972-08-15,male,lightweight,,orthodox,,,
2335517,Kazuhiro Nakamura,180.34,83.91,46.0,1979-07-16,male,,177.8,orthodox,,yoshida dojo,
2354337,Diego Saraiva,167.64,70.31,43.0,1982-04-23,male,,,orthodox,,,brazil
2556801,Scott Junk,,,,,male,heavyweight,,orthodox,,,
2553272,Edilberto de Oliveira,182.88,77.11,42.0,1982-11-22,male,welterweight,,orthodox,,,brazil
2556802,Anthony Torres,172.72,77.11,47.0,1978-07-31,male,,,orthodox,,,usa
2354194,Alberto Crane,165.1,70.31,49.0,1976-07-14,male,,,orthodox,,,
2335476,Renato Sobral,182.88,92.99,50.0,1975-07-09,male,lightheavyweight,191.77,orthodox,,reign mma,
2335302,Heath Herring,193.04,113.4,47.0,1978-03-02,male,heavyweight,198.12,orthodox,muay thai,las vegas combat club,usa
2354080,Mike Nickels,193.04,92.99,,,male,,,orthodox,,,
2499034,Jason Gilliam,182.88,77.11,52.0,1972-10-31,male,,,orthodox,,,usa
2335885,Jens Pulver,170.18,61.23,50.0,1974-12-06,male,bantamweight,177.8,southpaw,,team curran,
2335484,Floyd Sword,180.34,83.91,,,male,middleweight,,orthodox,,,
2354360,Brandon Melendez,177.8,77.11,42.0,1983-03-24,male,,,southpaw,,,
2410614,Andy Wang,167.64,70.31,,,male,,,orthodox,,,
2537063,Allen Berube,,,,,male,lightweight,,orthodox,,,
2502591,Brian Geraghty,,,,,male,,,orthodox,,,
2335608,Hector Ramirez,182.88,92.99,49.0,1976-03-28,male,lightheavyweight,,orthodox,,,usa
2335831,Rory Singer,187.96,83.91,49.0,1976-05-28,male,middleweight,195.58,orthodox,,,
2951306,Stevie Lynch,,,,,male,welterweight,,orthodox,,,
2354206,Pete Spratt,175.26,70.31,54.0,1971-01-09,male,lightweight,,orthodox,,,
2354211,Chad Reiner,180.34,77.11,,,male,,,orthodox,,,
2335603,Sean Salmon,177.8,92.99,47.0,1977-11-09,male,,,southpaw,,,
2354075,Elvis Sinosic,190.5,92.99,54.0,1971-02-13,male,lightheavyweight,196.85,orthodox,,,
2335876,Assuerio Silva,185.42,106.59,51.0,1974-06-18,male,,,orthodox,,,
2354368,David Lee,177.8,70.31,,,male,,,orthodox,,,england
2553808,Victor Valimaki,182.88,106.59,43.0,1981-12-17,male,,,orthodox,,btt canada,canada
2335606,Brad Imes,200.66,117.93,48.0,1977-03-16,male,heavyweight,,orthodox,,,
2335799,Luke Cummo,182.88,77.11,45.0,1980-04-27,male,welterweight,189.23,orthodox,,,
2354126,Dokonjonosuke Mishima,170.18,69.85,53.0,1972-04-19,male,,,southpaw,,,
2354554,Seth Petruzelli,182.88,92.99,45.0,1979-12-03,male,lightheavyweight,193.04,orthodox,,jungle mma,
2431262,Rex Holman,190.5,92.99,,,male,lightheavyweight,,southpaw,,,
2335749,Marvin Eastman,175.26,83.91,54.0,1971-07-16,male,,185.42,orthodox,,,
2431344,Scott Smith,182.88,83.91,46.0,1979-05-21,male,welterweight,177.8,orthodox,,capital city fighting alliance,
2335677,Tyson Griffin,167.64,70.31,41.0,1984-04-20,male,featherweight,173.99,orthodox,,aka (american kickboxing academy),usa
2335605,Sam Hoger,187.96,92.99,45.0,1980-06-28,male,lightheavyweight,,orthodox,,,
2354224,Chris Price,187.96,83.91,,,male,middleweight,,southpaw,,,
2354078,Ross Pointon,172.72,77.11,45.0,1980-02-18,male,,,orthodox,,,england
2354047,Marcio Cruz,193.04,92.99,47.0,1978-04-24,male,lightheavyweight,,orthodox,,,
2335790,Jorge Santiago,185.42,77.11,44.0,1980-10-09,male,welterweight,187.96,orthodox,,blackzilians,usa
2431253,Dave Menne,177.8,83.91,51.0,1974-07-29,male,middleweight,,orthodox,,,
2431358,Logan Clark,187.96,83.91,40.0,1985-02-12,male,middleweight,,orthodox,,,
2410622,Sherman Pendergarst,185.42,106.59,,,male,,,orthodox,,team tompkins,
2512951,Josh Shockman,,92.99,,,male,middleweight,,southpaw,,,
2354342,Justin James,177.8,70.31,,,male,lightweight,,orthodox,,,
2335653,Ken Shamrock,185.42,96.16,61.0,1964-02-11,male,heavyweight,184.15,orthodox,shootfighting,lion's den,
2354204,Crafton Wallace,,83.91,,,male,middleweight,,orthodox,,,
2354437,Jason Dent,177.8,69.85,45.0,1980-06-12,male,,180.34,orthodox,,,
2556805,Mario Neto,182.88,103.87,,,male,heavyweight,,orthodox,,,brazil
2556806,Danny Abbadi,180.34,83.91,,,male,lightweight,,orthodox,,chute boxe,
2431308,Wes Combs,187.96,104.33,52.0,1973-06-18,male,,,orthodox,,,
2556807,Cory Walmsley,,,,,male,lightheavyweight,,orthodox,,,
2553270,Yuki Sasaki,187.96,83.91,49.0,1976-09-12,male,,,orthodox,,,japan
2447638,Jason Von Flue,182.88,77.11,,,male,,,orthodox,,,
2354271,Kristof Midoux,185.42,99.79,,,male,heavyweight,,orthodox,,,
2951378,Kristian Rothaermel,,,,,male,lightheavyweight,,open stance,,,
2354076,Josh Haynes,175.26,88.45,,,male,lightheavyweight,,orthodox,,,
2335487,Wilson Gouveia,187.96,92.99,47.0,1978-03-10,male,lightheavyweight,193.04,orthodox,,american top team,
2488461,Solomon Hutcherson,180.34,83.91,53.0,1972-08-13,male,lightheavyweight,,southpaw,,,
2431261,Fabiano Scherner,190.5,116.57,53.0,1972-06-30,male,,,orthodox,,,
2354540,Rick Davis,,70.31,,,male,lightweight,,orthodox,,,
2412446,Jeff Monson,175.26,108.86,54.0,1971-01-18,male,,187.96,orthodox,wrestling,american top team,usa
2486958,Nick Thompson,185.42,77.11,44.0,1981-06-23,male,welterweight,187.96,orthodox,,,
2497962,David Terrell,182.88,83.91,47.0,1978-01-09,male,middleweight,,southpaw,,,
2354055,Derrick Noble,175.26,77.11,47.0,1978-08-14,male,lightweight,,southpaw,,,
2354046,Dan Christison,203.2,122.47,53.0,1972-04-26,male,heavyweight,,orthodox,,,
2431279,Rob MacDonald,190.5,104.33,47.0,1978-09-05,male,heavyweight,199.39,orthodox,,,canada
2516128,Tom Murphy,187.96,92.99,50.0,1974-11-19,male,lightheavyweight,,southpaw,,tristar gym,
2431330,Paul Buentello,190.5,92.99,51.0,1974-01-16,male,,195.58,orthodox,striker,grudge training center,usa
2354536,Mike Whitehead,185.42,92.99,44.0,1981-06-29,male,,,orthodox,,xtreme couture,usa
2335458,James Irvin,187.96,83.91,47.0,1978-09-12,male,lightheavyweight,190.5,orthodox,,,
2354221,Drew Fickett,177.8,70.31,45.0,1979-12-14,male,welterweight,177.8,orthodox,,,usa
2335822,Alex Karalexis,172.72,70.31,48.0,1977-09-20,male,lightweight,167.64,orthodox,,team sityodtong,
2431272,Kevin Jordan,190.5,112.49,54.0,1970-12-31,male,heavyweight,,orthodox,,,
2431359,Trevor Prangley,182.88,92.99,53.0,1972-08-24,male,lightheavyweight,190.5,orthodox,,aka (american kickboxing academy),
2556809,Jeff Newton,,,,,male,lightheavyweight,,sideways,,,
2354056,Ansar Chalangov,175.26,77.11,,,male,,,orthodox,,,
2354129,Kit Cope,182.88,77.11,48.0,1977-03-17,male,,,orthodox,,,
2354537,Kerry Schall,187.96,120.2,54.0,1971-08-09,male,,,orthodox,,,
2556810,Sean Gannon,,,,,male,heavyweight,,southpaw,,,
2556811,Keigo Kunihara,,,,,male,heavyweight,,orthodox,,,
2499917,Tra Telligman,187.96,105.69,60.0,1965-02-07,male,heavyweight,,orthodox,,lion's den,
2354532,Mike Van Arsdale,187.96,92.99,60.0,1965-06-20,male,lightheavyweight,,switch,,,
2354346,Matt Lindland,182.88,83.91,55.0,1970-05-17,male,middleweight,187.96,southpaw,,team quest -portland,
2335729,Justin Eilers,185.42,106.59,47.0,1978-06-28,male,heavyweight,,orthodox,,,
2354118,Bill Mahood,190.5,90.72,58.0,1967-02-01,male,,,orthodox,,,
2486935,Koji Oishi,172.72,65.77,48.0,1977-05-31,male,featherweight,,orthodox,,,
2431311,Bobby Southworth,187.96,92.99,55.0,1969-12-16,male,lightheavyweight,,orthodox,,aka (american kickboxing academy),
2431252,Jason Thacker,,,,,male,middleweight,,orthodox,,,
2488455,Chris Sanford,172.72,89.81,,,male,middleweight,,orthodox,,,
2431312,Lodune Sincaid,175.26,92.99,,,male,lightheavyweight,,orthodox,,,
2556812,Josh Rafferty,,,,,male,welterweight,,orthodox,,,
2488849,Phil Baroni,175.26,77.11,49.0,1976-04-16,male,welterweight,182.88,orthodox,,aka (american kickboxing academy),usa
2354196,Gideon Ray,177.8,77.11,52.0,1973-05-27,male,,,southpaw,,,
2493016,Mike Kyle,190.5,101.15,45.0,1980-03-31,male,heavyweight,195.58,orthodox,striker,aka (american kickboxing academy),usa
2557318,Kimo Leopoldo,,,,,male,openweight,,orthodox,,,
2335700,Renato Verissimo,185.42,77.11,,,male,catchweight,,orthodox,,,
2479472,Curtis Stout,,,,,male,middleweight,,southpaw,,,
2501594,Tiki Ghosn,,,,,male,welterweight,,orthodox,,,
2502148,Wesley Correira,190.5,117.93,46.0,1978-11-11,male,,,orthodox,,,usa
2354049,Wes Sims,208.28,117.93,46.0,1979-08-04,male,heavyweight,,orthodox,,,
2951437,Wade Shipp,,,,,male,heavyweight,,orthodox,,alliance mma,
2500733,Mike Brown,,92.53,,,male,featherweight,177.8,orthodox,,,
2479914,Carlos Newton,,,,,male,middleweight,,orthodox,,,
2431256,Falaniko Vitale,177.8,83.91,,,male,middleweight,,orthodox,,,
2473325,Ricco Rodriguez,193.04,102.06,48.0,1977-08-19,male,lightheavyweight,,orthodox,,,usa
2502010,Keith Rockel,,,,,male,middleweight,,orthodox,,,
2354052,Dave Strasser,177.8,75.75,56.0,1969-07-13,male,welterweight,,orthodox,,,
2354050,David Abbott,182.88,113.4,60.0,1965-07-16,male,heavyweight,,switch,striker,,
2499537,Ian Freeman,180.34,99.79,54.0,1970-12-31,male,heavyweight,,orthodox,,,
2557319,Eddie Ruiz,,,,,male,lightweight,,orthodox,,,
2500816,Genki Sudo,,,,,male,bantamweight,,orthodox,,,
2500320,Mark Weir,187.96,83.91,58.0,1967-09-19,male,welterweight,,southpaw,,,
2501712,Gan McGee,,,,,male,heavyweight,,orthodox,,,
2488880,Gil Castillo,,,,,male,welterweight,,southpaw,,,
2431320,Travis Wiuff,190.5,120.2,47.0,1978-03-15,male,heavyweight,,orthodox,,,usa
2412445,Pedro Rizzo,185.42,103.42,51.0,1974-05-03,male,heavyweight,,orthodox,,,brazil
2431321,James Zikic,187.96,92.99,48.0,1977-03-01,male,,,orthodox,,,england
2557322,Nick Serra,,,,,male,welterweight,,orthodox,,,
2557323,Rodrigo Ruas,,,,,male,,,orthodox,,,
2557324,Joao Pierini,185.42,70.31,53.0,1971-12-11,male,lightweight,,switch,,,
2335847,Amar Suloev,175.26,83.91,49.0,1976-07-01,male,middleweight,,orthodox,,,
2354324,Andrei Semenov,182.88,83.91,48.0,1977-06-17,male,middleweight,,orthodox,,,
2497958,Benji Radach,177.8,83.91,46.0,1979-04-05,male,middleweight,,orthodox,,reign mma,usa
2354090,Hayato Sakurai,170.18,77.11,50.0,1975-08-24,male,welterweight,,orthodox,,,
2501404,Pat Miletich,177.8,76.66,57.0,1968-03-09,male,welterweight,,orthodox,,,usa
2499538,Pete Williams,,,,,male,heavyweight,,orthodox,,lion's den,
2335705,Kelly Dullanty,172.72,70.31,48.0,1977-07-04,male,lightweight,,orthodox,,,
2354525,Jutaro Nakao,175.26,75.75,54.0,1970-11-30,male,,,southpaw,,,
2500921,Bobby Hoffman,,,,,male,,,orthodox,,,
2499999,Homer Moore,,,,,male,heavyweight,,orthodox,,,
2499539,Roberto Traven,,,,,male,,,orthodox,,,
2473989,Semmy Schilt,210.82,116.12,51.0,1973-10-27,male,heavyweight,,orthodox,,,
2354207,Shonie Carter,175.26,77.11,53.0,1972-05-03,male,,,southpaw,,,usa
2501618,Fabiano Iha,,,,,male,lightweight,,orthodox,,,
2487839,Yuki Kondo,180.34,77.11,50.0,1975-07-17,male,welterweight,,southpaw,,,japan
2354137,Paul Rodriguez,172.72,70.31,50.0,1975-05-18,male,lightweight,,orthodox,,,
2335518,Kevin Randleman,177.8,92.99,54.0,1971-08-10,male,,,orthodox,,tapout training center,
2487847,Joey Gilbert,,,,,male,,,orthodox,,,
2492783,Steve Berger,,,,,male,,,orthodox,,,
2500449,Phil Johns,,,,,male,lightweight,,southpaw,,,
2558097,Mark Robinson,,,,,male,heavyweight,,orthodox,,,
2558098,Kenichi Yamamoto,,,,,male,welterweight,,orthodox,,,
2479915,Daiju Takase,,,,,male,,,southpaw,,,
2473329,Maurice Smith,187.96,106.59,63.0,1961-12-13,male,heavyweight,,orthodox,,,
2498056,Aaron Brink,,,,,male,,,orthodox,,,
2500453,John Lewis,,,,,male,,,southpaw,,,
2479912,Alex Stiebling,,,,,male,middleweight,,southpaw,,,
2488568,Eugene Jackson,,,,,male,middleweight,,orthodox,,,
2488864,LaVerne Clark,,,,,male,welterweight,,orthodox,,,
2558101,Tedd Williams,,,,,male,heavyweight,,orthodox,,,
2502455,CJ Fernandes,182.88,77.11,47.0,1977-11-13,male,,,,,,
2502409,Tyrone Roberts,,,,,male,,,orthodox,,,
2558104,Amaury Bitetti,,,,,male,welterweight,,orthodox,,,
2488869,Marcelo Aguiar,,,,,male,welterweight,,orthodox,,,
2500451,Joao Roque,,,,,male,featherweight,,orthodox,,,
2475133,Nate Schroeder,,,,,male,lightheavyweight,,,,,
2488906,Adrian Serrano,,,,,male,,,,,,
2354059,Murilo Bustamante,185.42,83.91,59.0,1966-07-30,male,middleweight,,orthodox,,brazilian top team,
2475116,Sanae Kikuta,175.26,90.72,54.0,1971-09-10,male,,,orthodox,,,
2499974,Ron Waterman,,,,,male,heavyweight,,orthodox,,,
2502015,Joe Slick,,,,,male,heavyweight,,orthodox,,,
2558108,Jermaine Andre,,,,,male,middleweight,,orthodox,,,
2558109,Bob Cook,,,,,male,lightweight,,orthodox,,aka (american kickboxing academy),
2499293,David Velasquez,,,,,male,lightweight,,orthodox,,aka (american kickboxing academy),
2498648,Keiichiro Yamamiya,,,,,male,,,southpaw,,,
2558111,Masutatsu Yano,,,,,male,openweight,,orthodox,,,
2431343,Frank Shamrock,177.8,83.91,52.0,1972-12-08,male,catchweight,,orthodox,,,
2501838,Brad Kohler,,,,,male,,,orthodox,,,
2488862,Valeri Ignatov,,,,,male,lightweight,,orthodox,,,
2501620,Andre Pederneiras,,,,,male,lightweight,,orthodox,,,
2500723,Flavio Luiz Moura,,,,,male,welterweight,,open stance,,,
2558102,Tim Lajcik,,,,,male,heavyweight,,orthodox,,,
2558117,Royce Alger,,,,,male,middleweight,,orthodox,,kiboju ,
2487720,Travis Fulton,182.88,92.99,48.0,1977-05-29,male,,,orthodox,,,usa
2501942,David Roberts,,,,,male,lightweight,,orthodox,,,
2558118,Andre Roberts,,,,,male,heavyweight,,orthodox,,,
2558133,Joey Roberts,,,,,male,heavyweight,,,,,
2557850,Bas Rutten,,92.99,,,male,heavyweight,,orthodox,,,
2512068,Jorge Patino,172.72,70.31,52.0,1973-05-08,male,welterweight,,orthodox,brazilian jiu-jitsu,macaco gold team ,brazil
2558136,Townsend Saunders,,,,,male,lightweight,,orthodox,,,
2487845,Ebenezer Fontes Braga,,,,,male,heavyweight,,orthodox,,,
2558141,Adriano Santos,,,,,male,middleweight,,,,,
2951312,Cesar Marscucci,,,,,male,lightweight,,,,,
2558144,Hugo Duarte,,,,,male,openweight,,orthodox,,,
2354084,Allan Goes,182.88,90.72,54.0,1971-04-20,male,middleweight,,orthodox,,,
2558145,Harry Moskowitz,,,,,male,,,orthodox,,,
2951523,Igor Zinoviev,,,,,male,middleweight,,orthodox,,,
2500426,Chris Brennan,172.72,70.31,,,male,,,orthodox,,,
2951263,Kevin Jackson,,,,,male,middleweight,,switch,,,
2501401,Eugenio Tadeu,,,,,male,lightweight,,orthodox,,,
2951489,Courtney Turner,,,,,male,lightweight,,,,,
2951461,Josh Stewart,,,,,male,,,,,,
2951443,Marcus Vinicius Fialho da Silveira,187.96,92.99,,,male,heavyweight,,orthodox,,american top team,brazil
2499919,Joe Charles,,,,,male,heavyweight,,southpaw,,,
2558070,Yoji Anjo,180.34,92.99,58.0,1967-03-28,male,middleweight,,orthodox,,,
2951167,Dwayne Cason,,,,,male,heavyweight,,orthodox,,,
2951146,Dave Beneteau,,,,,male,heavyweight,,orthodox,,,
2951465,Greg Stott,,,,,male,heavyweight,,southpaw,,,
2951204,Houston Dorr,,,,,male,heavyweight,,orthodox,,,
2951258,Alex Hunter,,,,,male,heavyweight,,orthodox,,,
2354231,Mark Kerr,190.5,115.67,56.0,1968-12-21,male,heavyweight,,switch,,,
2501777,Dan Bobish,,,,,male,heavyweight,,southpaw,,,
2951493,Yuri Vaulin,,,,,male,lightweight,,southpaw,,,
2951170,Donnie Chappell,,,,,male,lightweight,,southpaw,,,
2951459,Dmitri Stepanov,,,,,male,heavyweight,,orthodox,,,
2335646,Guy Mezger,185.42,90.72,57.0,1968-01-01,male,middleweight,,orthodox,,,
2951342,Jack Nilson,,,,,male,lightweight,,,,,
2335726,Dan Severn,187.96,113.4,71.0,1954-06-08,male,,,southpaw,,,
2499918,Scott Ferrozzo,,,,,male,heavyweight,,orthodox,,,
2951425,Nick Sanzo,,,,,male,lightweight,,,,,
2951337,Jim Mullen,,,,,male,heavyweight,,southpaw,,,
2951262,Wallid Ismail,,,,,male,middleweight,,orthodox,,,
2951318,Rainy Martinez,,,,,male,lightweight,,orthodox,,,
2951316,Eric Martin,,,,,male,heavyweight,,,,,
2951291,Jackie Lee,,,,,male,lightweight,,,,,
2951341,Steve Nelmark,,,,,male,openweight,,orthodox,,,
2951243,Mark Hall,,,,,male,openweight,,orthodox,,,
2499775,Brian Johnston,,,,,male,,,orthodox,,,
2951121,Paul Varelans,203.2,136.08,,,male,openweight,,orthodox,,,
2951124,Cal Worsham,180.34,104.33,,,male,,,orthodox,,,
2473804,Gary Goodridge,190.5,108.86,59.0,1966-01-17,male,heavyweight,,orthodox,,,
2951151,Marcus Bossett,,,,,male,openweight,,orthodox,,,
2504615,Felix Lee Mitchell,,,,,male,openweight,,orthodox,,,
2594933,Fabio Gurgel,,,,,male,openweight,,orthodox,,,
2504612,Sam Adkins,,,,,male,lightheavyweight,,orthodox,,,
2951340,Reza Nasri,,,,,male,openweight,,orthodox,,,
2499776,Julian Sanchez,,,,,male,openweight,,orthodox,,,
2951148,Dave Berry,,,,,male,openweight,,,,,
2951219,Sam Fulton,,,,,male,heavyweight,,,,,
2354083,Don Frye,185.42,95.25,59.0,1965-11-23,male,heavyweight,,orthodox,,,
2951162,John Campetella,,,,,male,openweight,,orthodox,,,
2499779,Moti Horenstein,,,,,male,lightheavyweight,,orthodox,,,
2951215,Scott Fiedler,,,,,male,openweight,,orthodox,,,
2504611,Dieusel Berto,,,,,male,openweight,,,,,
2951278,Koji Kitao,,,,,male,openweight,,southpaw,,,
2951430,Mark Schultz,,,,,male,openweight,,orthodox,,,
2951134,Matt Andersen,,,,,male,,,southpaw,,,
2487840,Jerry Bohlander,,,,,male,middleweight,,orthodox,,,
2951251,Paul Herrera,,,,,male,openweight,,orthodox,,,
2951367,Thomas Ramirez,,,,,male,openweight,,sideways,,,
2558021,Keith Mielke,,,,,male,middleweight,,,,,
2501400,Oleg Taktarov,,,,,male,openweight,,orthodox,,,
2558114,Marco Ruas,,,,,male,heavyweight,,orthodox,,,
2951265,Steve Jennum,,,,,male,openweight,,orthodox,,,
2951149,Scott Bessac,,,,,male,openweight,,,,,
2951179,Larry Cureton,,,,,male,openweight,,orthodox,,,
2951355,Ryan Parker,190.5,92.99,32.0,1992-12-10,male,lightheavyweight,,southpaw,,,usa
2951256,Harold Howard,,,,,male,openweight,,orthodox,,,
3018613,Gerry Harris,,,,,male,openweight,,,,,
2951253,David Hood,,,,,male,openweight,,,,,
2951356,Onassis Parungao,,,,,male,openweight,,,,,
2951471,Joel Sutton,180.34,92.99,,,male,openweight,,orthodox,,,
2500342,Anthony Macias,,,,,male,,,switch,,,
2951334,Rudyard Moncayo,,,,,male,openweight,,orthodox,,,
2952787,John Matua,,,,,male,openweight,,orthodox,,,
2951230,He-Man Gipson,,,,,male,,,,,,
2951323,Jack McGlaughlin,,,,,male,openweight,,orthodox,,,
2335697,Royce Gracie,185.42,81.65,58.0,1966-12-12,male,heavyweight,,southpaw,,gracie humaita,
2488903,Todd Medina,,,,,male,lightheavyweight,,southpaw,,,
2951495,Ernie Verdicia,,,,,male,openweight,,orthodox,,,
2951135,Andy Anderson,,,,,male,openweight,,,,,
2951206,John Dowdy,,,,,male,openweight,,,,,
2951163,Asbel Cancio,,,,,male,openweight,,,,,
2559190,Keith Hackney,,65.77,,,male,openweight,,sideways,,,
2952790,Melton Bowen,,,,,male,openweight,,orthodox,,,
2951453,Joe Son,,,,,male,openweight,,orthodox,,,
2559189,Ron van Clief,,,,,male,middleweight,,orthodox,,,
2952788,Jason Fairn,,,,,male,openweight,,,,,
2951199,Eldo Xavier Dias,,,,,male,openweight,,,,,
2504082,Kevin Rosier,,,,,male,,,orthodox,,,
2951358,Roland Payne,,,,,male,openweight,,orthodox,,,
2557851,Christophe Leninger,,90.72,,,male,lightweight,,southpaw,,,
2951123,Emmanuel Yarborough,,,,,male,openweight,,,,,
2335742,Patrick Trey Smith,187.96,102.06,62.0,1963-07-16,male,,,orthodox,,,
2559188,Remco Pardoel,,,,,male,openweight,,southpaw,,,
2951372,Johnny Rhodes,,,,,male,openweight,,orthodox,,,
2335635,Jason DeLucia,180.34,,,,male,middleweight,,southpaw,,,
2951505,Orlando Wiet,,,,,male,openweight,,southpaw,,,
2951213,Fred Ettish,,,,,male,openweight,,southpaw,,,
2951336,Scott Morris,,,,,male,openweight,,orthodox,,,
2559187,Minoki Ichihara,,,,,male,openweight,,orthodox,,,
2951141,Scott Baker,,,,,male,openweight,,,,,
2951295,Alberta Cerra Leon,,107.95,,,male,openweight,,,,,
2951304,Robert Lucarelli,,,,,male,openweight,,,,,
2951305,Thaddeus Luster,,,,,male,openweight,,,,,
2951297,David Levicki,,,,,male,openweight,,,,,
2951510,Ray Wizard,,,,,male,openweight,,,,,
2951197,Sean Daugherty,,,,,male,openweight,,,,,
2335638,Art Jimmerson,185.42,88.9,,,male,openweight,,orthodox,,,
2504081,Teila Tuli,,,,,male,openweight,,orthodox,,,
5296753,Baisangur Susurkaev,187.96,84.37,24.0,2001-01-08,male,middleweight,200.66,orthodox,,kill cliff fc,russia
5302831,Donte Johnson,172.72,94.8,26.0,1999-01-25,male,middleweight,187.96,southpaw,,gnosis combat sports,usa
4901883,Jaqueline Amorim,160.02,52.62,30.0,1995-06-24,female,womens-strawweight,172.72,orthodox,brazilian jiu-jitsu,american top team,brazil
5145495,Stephanie Luciano,167.64,52.62,25.0,1999-12-16,female,womens-strawweight,165.1,orthodox,muay thai,gordinho fight team,brazil
4947922,Melissa Croden,177.8,61.23,,,female,womens-bantamweight,177.8,,,,canada
5310274,Beatriz Mesquita,162.56,60.78,,,male,womens-bantamweight,167.64,,,,brazil
5310570,Juan Adrian Luna,172.72,61.23,30.0,1995-08-20,male,bantamweight,,,,entram gym,ecuador
5289578,Imanol Rodriguez,162.56,56.7,25.0,1999-11-15,male,flyweight,,,,,mexico
4693161,Luis Felipe Dias,180.34,83.91,29.0,1995-11-07,male,middleweight,,,,,brazil
5310572,Luke Fernandez,187.96,92.99,30.0,1995-06-29,male,lightheavyweight,,,,dante rivera bjj,usa
5144075,Vitor Costa,187.96,83.91,25.0,2000-09-19,male,middleweight,,,,tf team,brazil
4877916,Louis Jourdain,175.26,61.23,28.0,1997-03-13,male,bantamweight,,,,brazilian top team canada,canada
5110297,Eliezer Kubanza,180.34,77.11,,,male,welterweight,,,,soma fight club,democratic republic of congo
